id,tokens,ner_tags
11,"['""', 'Harusnya', 'yang', 'dipanggil', 'Gus', 'Dur', ',', 'bukan', 'Bu', 'Mega', 'karena', 'status', 'Bu', 'Mega', 'itu', 'wapres', 'yang', 'membantu', 'tugas', '-', 'tugas', 'presiden', ',', '""', 'kata', 'anggota', 'Pansus', 'Angket', 'BBM', 'dari', 'FPDIP', ',', 'Irmadi', 'Lubis', 'dalam', 'rapat', 'Pansus', 'Angket', 'BBM', 'di', 'Gedung', 'DPR', ',', 'Senayan', ',', 'Jakarta', ',', 'Kamis', '(', '7/8/2008', ')', '.']","['O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O', 'B-ORGANIZATION', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O']"
12,"['""', 'Tentunya', 'ini', 'adalah', 'tugas', 'berat', 'yang', 'akan', 'jadi', 'tanggungjawab', 'Polri', ',', 'BNN', 'termasuk', 'dirjen', 'bea', 'cukai', ',', '""', 'tutupnya', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
13,"['Dana', 'Rp', '4', 'triliun', 'sudah', 'dikucurkan', 'Ahok', 'untuk', 'menjalankan', 'proyek', 'ini', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O']"
14,"['Dengan', 'demikian', ',', 'Jonatan', 'Christie', 'menjadi', 'satu', '-', 'satunya', 'wakil', 'Indonesia', 'yang', 'tersisa', 'di', 'nomor', 'tunggal', 'putra', '.']","['O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
15,"['Itu', 'menarik', 'buat', 'saya', ',', 'artinya', 'mudah', '-', 'mudahan', 'masalah', 'pesepakbola', 'sebelum', 'bulan', 'Mei', 'akan', 'berakhir', ',', '""', 'kata', 'Nil', 'Maizar', 'dalam', 'perbincangan', 'dengan', 'detikSport', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'B-ORGANIZATION', 'O']"
16,"['Sebelumnya', 'Rektor', 'UGM', 'juga', 'telah', 'menggandeng', 'Universitas', 'Szent', 'Istvan', 'Godollo', ',', 'Hongaria', 'untuk', 'kerjasama', 'pendidikan', 'tinggi', '.']","['O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O']"
17,"['Presiden', 'Jokowi', 'juga', 'akan', 'mendengarkan', 'masukan', 'dari', 'para', 'pembantunya', 'terlebih', 'dulu', 'sebelum', 'memutuskan', '.']","['O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
18,"['Paris', '-', 'Manchester', 'City', 'pulang', 'dari', 'markas', 'Paris', 'Saint', '-', 'Germain', 'dengan', 'hasil', 'seri', '2', '-', '2', '.']","['B-LOCATION', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
19,"['Film', 'Disney', 'itu', 'terus', '-', 'terusan', 'berhasil', 'menjadi', 'box', 'office', 'hingga', 'sekuel', 'keduanya', '.']","['O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
20,"['Buktinya', ',', 'dua', 'petenis', 'Swiss', ',', 'Stanislas', 'Wawrinka', 'dan', 'Marco', 'Chiudinelli', ',', 'berhasil', 'melaju', 'ke', 'perempatfinal', 'Swiss', 'Indoors', 'menemani', 'Federer', '.']","['O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'B-PERSON', 'O']"
21,"['DPRD', 'Surabaya', 'segera', 'gelar', 'paripurna', 'istimewa', 'sebagai', 'salah', 'satu', 'syarat', 'sebelum', 'pelantikan', 'Tri', 'Rismaharini', '-', 'Whisnu', 'Sakti', 'Buana', 'sebagai', 'Wali', 'Kota', 'dan', 'Wakil', 'Wali', 'Kota', ',', 'Senin', '(', '1/2', ')', 'pekan', 'depan', '.']","['B-ORGANIZATION', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22,"['""', 'Soal', 'harga', 'kami', 'belum', 'bisa', 'tetapkan', ',', 'tapi', 'yang', 'pasti', 'akan', 'berada', 'di', 'bawah', '7', 'juta', ',', '""', 'kata', 'Alven', ',', 'Head', 'of', 'Samsung', 'Mobile', 'Marketing', ',', 'usai', 'meluncurkan', 'Galaxy', 'S', 'III', 'di', 'Ritz', 'Carlton', 'Hotel', ',', 'Selasa', '(', '22/5/2012', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O']"
23,"['Aktor', 'Hollywood', 'Leonardo', 'DiCaprio', 'diam', '-', 'diam', 'mengunjungi', 'Taman', 'Nasional', 'Gunung', 'Leuser', '(', 'TNGL', ')', 'yang', 'terletak', 'di', 'antara', 'Provinsi', 'Aceh', 'dan', 'Provinsi', 'Sumatera', 'Utara', 'pada', 'Minggu', '(', '27/3/2016', ')', '.']","['O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'I-LOCATION', 'I-LOCATION', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O']"
24,"['Sedangkan', 'di', 'babak', '16', 'besar', ',', 'Madrid', 'berhasil', 'meraih', 'kemenangan', 'masing', '-', 'masing', 'dengan', 'skor', '2', '-', '0', 'atas', 'AS', 'Roma', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'O']"
25,"['Judy', 'Hoops', '(', 'Ginnifer', 'Goodwin', ')', 'adalah', '""', 'seorang', '""', 'kelinci', 'yang', 'tinggal', 'di', 'sebuah', 'desa', 'bernama', 'Bunnyburrow', '.']","['B-PERSON', 'I-PERSON', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O']"
26,"['Hal', 'itu', 'disampaikan', 'Jonan', 'dalam', 'jumpa', 'pers', 'yang', 'dimulai', 'pukul', '21.27', 'WIB', 'di', 'Kemenhub', ',', 'Jalan', 'Medan', 'Merdeka', 'Barat', ',', 'Jakarta', 'Pusat', ',', 'Selasa', '(', '22/3/2016', ')', '.']","['O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'B-LOCATION', 'I-LOCATION', 'I-LOCATION', 'I-LOCATION', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O']"
27,"['Film', 'animasi', 'komputer', '3D', 'dari', 'Disney', '-', 'Pixar', 'ini', 'adalah', 'prekuel', 'Monsters', ',', 'Inc.', '(', '2001', ')', '.']","['O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
28,"['Ada', 'golden', 'time', ',', 'di', 'mana', 'penumpang', 'airline', 'berangkat', 'pada', 'jam', 'yang', 'bagus', ',', 'sementara', 'jam', 'lain', 'sudah', 'kurang', 'begitu', ',', '""', 'jawab', 'Wisnu', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O']"
29,"['Kala', 'menghadapi', 'Leverkusen', ',', 'Wolfsburg', 'membuat', '5', 'attempts', 'on', 'target', 'tanpa', 'menghasilkan', 'satu', 'gol', 'pun', '.']","['O', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
30,"['Federer', 'tampil', 'berduet', 'dengan', 'Stanislas', 'Wawrinka', 'dan', 'kini', 'sudah', 'berada', 'di', 'semifinal', '.']","['B-PERSON', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
31,"['2', '.', 'PT', 'Indofood', 'Sukses', 'Makmur', 'Tbk', '(', 'INDF', ')', 'Efisiensi', 'dalam', 'mengatur', 'biaya', 'produksi', 'akan', 'memberikan', 'hasil', 'yang', 'baik', 'dan', 'jangka', 'panjang', 'bagi', 'INDF', '.']","['O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O']"
32,"['Gol', 'pertama', 'yang', 'dicetak', 'De', 'Bruyne', 'berawal', 'dari', 'kegagalan', 'PSG', 'mempertahankan', 'bola', 'di', 'lini', 'tengah', '.']","['O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O']"
33,"['Wali', 'Kota', 'Surabaya', 'Tri', 'Rismaharini', 'berpesan', 'kepada', 'siswa', 'siswi', 'calon', 'peserta', 'Ujian', 'Nasional', 'berbasis', 'komputer', 'untuk', 'tahun', 'ajaran', '2016', 'ini', ',', 'untuk', 'tidak', 'takut', 'menghadapinya', '.']","['O', 'O', 'B-LOCATION', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
34,"['""', 'Saya', 'datang', 'bukan', 'untuk', 'bagi', '-', 'bagi', 'uang', ',', 'karena', 'itu', 'tidak', 'menyelesaikan', 'masalah', ',', '""', 'tegas', 'Mega', 'dalam', 'pidatonya', 'di', 'depan', 'sekitar', '1.000', 'warga', 'Blora', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O']"
35,"['Baru', 'di', 'belakangnya', 'diikuti', 'BlackBerry', 'dengan', 'raihan', '21', '%', 'dibuntuti', 'oleh', 'Samsung', 'dengan', '9', '%', '.']","['O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O']"
36,"['Jika', 'memang', 'ada', ',', 'komunikasi', 'langsung', 'dilakukan', 'dengan', 'Ketum', 'PAN', 'Zulkifli', 'Hasan', 'semata', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'B-PERSON', 'I-PERSON', 'O', 'O']"
37,"['Sekarang', 'tinggal', 'di', 'DPP', 'pusat', ',', '""', 'kata', 'Sekjen', 'PDIP', 'Hasto', 'Kristiyanto', 'kepada', 'wartawan', 'usai', 'menghadiri', 'seminar', ""'"", 'Kembali', 'ke', 'Pancasila', ""'"", 'yang', 'digelar', 'PWNU', 'Jatim', 'di', 'Hotel', 'Mercure', 'Surabaya', ',', 'Selasa', '(', '1/3/2016', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'B-LOCATION', 'O', 'B-LOCATION', 'I-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O']"
38,"['""', 'Hampir', 'seluruh', 'industri', ',', 'dan', 'hampir', 'setiap', 'saya', 'ketemu', 'baik', 'dari', 'pelaku', 'industri', 'yang', 'ada', 'di', 'Karawang', ',', 'Cikampek', ',', 'Purwakarta', ',', 'seluruhnya', 'hampir', 'berbicara', 'adanya', 'pelabuhan', 'yang', 'baru', ',', 'Ini', 'suatu', 'berita', 'gembira', 'buat', 'pelaku', 'industri', 'yang', 'ada', 'di', 'Jawa', 'Barat', ',', '""', 'jelasnya', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O']"
39,"['Sebelumnya', 'Sekjen', 'PKB', 'Abdul', 'Kadir', 'mengaku', 'sudah', 'berkomunikasi', 'dengan', 'Sekjen', 'PDIP', 'Hasto', 'Kristiyanto', 'terkait', 'panasnya', 'hubungan', 'kedua', 'partai', '.']","['O', 'O', 'B-ORGANIZATION', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O']"
40,"['Kalau', 'dari', 'PDIP', 'yang', 'bisa', 'menyalip', 'si', 'Ahok', 'itu', 'ya', 'mau', 'nggak', 'mau', 'memang', 'Ganjar', 'atau', 'Risma', '.']","['O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O']"
41,"['Menteri', 'Badan', 'Usaha', 'Milik', 'Negara', '(', 'BUMN', ')', 'Rini', 'Soemarno', 'menegaskan', 'salah', 'satu', 'upaya', 'pemerintah', 'menstabilkan', 'nilai', 'tukar', 'rupiah', 'terhadap', 'dolar', 'AS', 'dalam', 'jangka', 'panjang', 'adalah', 'mengurangi', 'ketergantungan', 'impor', '.']","['O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O', 'B-ORGANIZATION', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
42,"['Meski', 'mengalahkan', 'penjualan', 'iPhone', 'Apple', ',', 'Samsung', 'belum', 'dapat', 'dikatakan', 'sukses', 'memecahkan', 'rekor', 'penjualan', 'handsetnya', 'sendiri', '.']","['O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
43,"['Bila', 'kemudian', 'muncul', 'keluhan', 'adanya', 'kesulitan', ',', 'bisa', 'disampaikan', 'ke', 'kantor', 'Menko', 'Polhukam', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'I-LOCATION', 'O']"
44,"['PDIP', 'ternyata', 'juga', 'sudah', 'punya', 'catatan', 'evaluasi', 'menyeluruh', 'soal', 'kinerja', 'menteri', '.']","['B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
45,"['Saya', 'memberikan', 'Fernando', 'bola', 'dan', 'dia', 'jelas', 'berpikir', 'ada', 'opsi', 'untuk', 'mengumpan', 'ke', 'arah', 'dalam', ',', 'dan', 'kemudian', 'seorang', 'pemain', 'menggunakan', 'kakinya', 'yang', 'berukuran', '15', '(', 'inci', ')', 'untuk', 'menghalau', 'dan', '(', 'bolanya', ')', 'masuk', '.']","['O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
46,"['Kami', 'menyamakan', 'kedudukan', 'dan', 'kami', 'terlihat', 'bagus', 'di', 'babak', 'kedua', ',', 'kemudian', 'unggul', ',', 'sebelum', 'sebuah', 'kesalahan', 'lain', 'membuat', 'kami', 'kebobolan', 'gol', 'kedua', ',', '""', 'kata', 'Blanc', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O']"
47,"['Namun', 'sejurus', 'kemudian', ',', 'pihak', 'Etihad', 'menyampaikan', 'permintaan', 'maaf', 'dan', 'tengah', 'menyelidiki', 'hal', 'tersebut', '.']","['O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
48,"['Setelah', 'itu', ',', 'Indofood', 'CBP', 'langsung', 'menuju', 'ke', 'Singapura', ',', 'Hongkong', ',', 'London', 'dan', 'AS', '.']","['O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'O']"
49,"['Hanya', 'empat', 'pulau', 'di', 'pantai', 'utara', 'Jakarta', 'yang', 'merupakan', 'kawasan', 'strategis', 'nasional', 'dan', 'berada', 'di', 'bawah', 'kewenangan', 'kementerian', ',', 'yaitu', 'Pulau', 'Onrust', ',', 'Cipir', ',', 'Kelor', ',', 'dan', 'Bidadari', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'O', 'O', 'B-LOCATION', 'O']"
50,"['Menerima', 'umpan', 'Serge', 'Aurier', ',', 'Ibrahimovic', 'yang', 'berdiri', 'di', 'tiang', 'jauh', 'di', 'sisi', 'kiri', 'kemudian', 'menanduk', 'bola', '.']","['O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
51,"['Lantas', ',', 'adakah', 'permintaan', 'PDIP', 'ke', 'Presiden', 'Jokowi', 'soal', 'posisi', 'menteri', 'yang', 'layak', 'diganti', '?']","['O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
52,"['Nil', 'Maizar', ',', 'pelatih', 'Semen', 'Padang', 'menanti', 'aksi', 'konkrit', 'pemerintah', 'yang', 'sudah', 'membekukan', 'PSSI', 'demi', 'perbaikan', 'organisasi', 'sepakbola', 'tanah', 'air', 'itu', '.']","['B-PERSON', 'I-PERSON', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
53,"['Halmahera', 'Utara', 'Presiden', 'Jokowi', 'sudah', 'tahu', 'mengenai', 'isu', 'Panama', 'papers', 'yang', 'tengah', 'heboh', '.']","['B-LOCATION', 'I-LOCATION', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O']"
54,"['Kepengurusan', 'hasil', 'merger', 'itu', 'pun', 'sudah', 'didaftarkan', 'ke', 'Kemenkum', 'HAM', 'untuk', 'mendapat', 'pengesahan', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'O']"
55,"['Morgan', 'sempat', 'menjauh', 'dari', 'sepakbola', 'selama', '18', 'bulan', 'hingga', 'kemudian', 'bergabung', 'dengan', 'akademi', 'Dunkirk', 'sambil', 'kuliah', 'bisnis', 'di', 'South', 'Notts', 'College', 'untuk', 'menjadi', 'akuntan', '.']","['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'O']"
