id,tokens,ner_tags
10,"['Semula', ',', '17', 'persen', 'utang', 'Indofood', 'berupa', 'utang', 'jangka', 'pendek', 'dan', 'sisanya', '83', 'persen', 'jangka', 'panjang', '.']","['O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
11,"['Sebelumnya', ',', 'pada', 'pukul', '19.55', 'WIB', 'terjadi', 'tabrakan', 'antara', 'pesawat', 'TransNusa', 'jenis', 'ATR', 'dengan', 'nomor', 'registrasi', 'PK', '-', 'TNJ', 'dengan', 'pesawat', 'Batik', 'Air', 'jenis', 'Boeing', '737', '-', '800', 'bernomor', 'registrasi', 'PK', '-', 'LBS', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
12,"['""', 'Harusnya', 'yang', 'dipanggil', 'Gus', 'Dur', ',', 'bukan', 'Bu', 'Mega', 'karena', 'status', 'Bu', 'Mega', 'itu', 'wapres', 'yang', 'membantu', 'tugas', '-', 'tugas', 'presiden', ',', '""', 'kata', 'anggota', 'Pansus', 'Angket', 'BBM', 'dari', 'FPDIP', ',', 'Irmadi', 'Lubis', 'dalam', 'rapat', 'Pansus', 'Angket', 'BBM', 'di', 'Gedung', 'DPR', ',', 'Senayan', ',', 'Jakarta', ',', 'Kamis', '(', '7/8/2008', ')', '.']","['O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O', 'B-ORGANIZATION', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O']"
13,"['""', 'Tentunya', 'ini', 'adalah', 'tugas', 'berat', 'yang', 'akan', 'jadi', 'tanggungjawab', 'Polri', ',', 'BNN', 'termasuk', 'dirjen', 'bea', 'cukai', ',', '""', 'tutupnya', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
14,"['Ketua', 'Umum', 'PDIP', 'Megawati', 'Soekarnoputri', 'membakar', 'semangat', 'ribuan', 'kadernya', ',', 'peserta', 'halal', 'bihalal', 'kader', 'PDIP', 'se-', 'DKI', 'Jakarta', '.']","['O', 'O', 'B-ORGANIZATION', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'B-LOCATION', 'I-LOCATION', 'O']"
15,"['Dengan', 'demikian', ',', 'Jonatan', 'Christie', 'menjadi', 'satu', '-', 'satunya', 'wakil', 'Indonesia', 'yang', 'tersisa', 'di', 'nomor', 'tunggal', 'putra', '.']","['O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
16,"['Itu', 'menarik', 'buat', 'saya', ',', 'artinya', 'mudah', '-', 'mudahan', 'masalah', 'pesepakbola', 'sebelum', 'bulan', 'Mei', 'akan', 'berakhir', ',', '""', 'kata', 'Nil', 'Maizar', 'dalam', 'perbincangan', 'dengan', 'detikSport', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'B-ORGANIZATION', 'O']"
17,"['Sebelumnya', 'Rektor', 'UGM', 'juga', 'telah', 'menggandeng', 'Universitas', 'Szent', 'Istvan', 'Godollo', ',', 'Hongaria', 'untuk', 'kerjasama', 'pendidikan', 'tinggi', '.']","['O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O']"
18,"['Gol', 'untuk', 'PSG', 'yang', 'diciptakan', 'oleh', 'Ibrahimovic', 'lahir', 'berkat', 'kesalahan', 'Fernando', '.']","['O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'B-PERSON', 'O']"
19,"['Paris', '-', 'Manchester', 'City', 'pulang', 'dari', 'markas', 'Paris', 'Saint', '-', 'Germain', 'dengan', 'hasil', 'seri', '2', '-', '2', '.']","['B-LOCATION', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
20,"['Film', 'Disney', 'itu', 'terus', '-', 'terusan', 'berhasil', 'menjadi', 'box', 'office', 'hingga', 'sekuel', 'keduanya', '.']","['O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
21,"['Buktinya', ',', 'dua', 'petenis', 'Swiss', ',', 'Stanislas', 'Wawrinka', 'dan', 'Marco', 'Chiudinelli', ',', 'berhasil', 'melaju', 'ke', 'perempatfinal', 'Swiss', 'Indoors', 'menemani', 'Federer', '.']","['O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'B-PERSON', 'O']"
22,"['Sampai', 'saat', 'ini', ',', 'Cawapres', 'yang', 'berada', 'di', 'saku', 'Megawati', 'Soekarnoputri', 'hanya', 'Hamzah', 'Haz', 'atau', 'calon', 'yang', 'diajukan', 'PKB', '/', 'NU', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'B-ORGANIZATION', 'O']"
23,"['""', 'Soal', 'harga', 'kami', 'belum', 'bisa', 'tetapkan', ',', 'tapi', 'yang', 'pasti', 'akan', 'berada', 'di', 'bawah', '7', 'juta', ',', '""', 'kata', 'Alven', ',', 'Head', 'of', 'Samsung', 'Mobile', 'Marketing', ',', 'usai', 'meluncurkan', 'Galaxy', 'S', 'III', 'di', 'Ritz', 'Carlton', 'Hotel', ',', 'Selasa', '(', '22/5/2012', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O']"
24,"['Aktor', 'Hollywood', 'Leonardo', 'DiCaprio', 'diam', '-', 'diam', 'mengunjungi', 'Taman', 'Nasional', 'Gunung', 'Leuser', '(', 'TNGL', ')', 'yang', 'terletak', 'di', 'antara', 'Provinsi', 'Aceh', 'dan', 'Provinsi', 'Sumatera', 'Utara', 'pada', 'Minggu', '(', '27/3/2016', ')', '.']","['O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'I-LOCATION', 'I-LOCATION', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O']"
25,"['Sedangkan', 'di', 'babak', '16', 'besar', ',', 'Madrid', 'berhasil', 'meraih', 'kemenangan', 'masing', '-', 'masing', 'dengan', 'skor', '2', '-', '0', 'atas', 'AS', 'Roma', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'O']"
26,"['Bandara', 'yang', 'sudah', 'ada', 'sejak', 'zaman', 'penjajahan', 'Belanda', 'kini', 'dijadikan', 'sebagai', 'bandara', 'internasional', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O']"
27,"['Hal', 'itu', 'disampaikan', 'Jonan', 'dalam', 'jumpa', 'pers', 'yang', 'dimulai', 'pukul', '21.27', 'WIB', 'di', 'Kemenhub', ',', 'Jalan', 'Medan', 'Merdeka', 'Barat', ',', 'Jakarta', 'Pusat', ',', 'Selasa', '(', '22/3/2016', ')', '.']","['O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'B-LOCATION', 'I-LOCATION', 'I-LOCATION', 'I-LOCATION', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O']"
28,"['Film', 'animasi', 'komputer', '3D', 'dari', 'Disney', '-', 'Pixar', 'ini', 'adalah', 'prekuel', 'Monsters', ',', 'Inc.', '(', '2001', ')', '.']","['O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
29,"['Ada', 'golden', 'time', ',', 'di', 'mana', 'penumpang', 'airline', 'berangkat', 'pada', 'jam', 'yang', 'bagus', ',', 'sementara', 'jam', 'lain', 'sudah', 'kurang', 'begitu', ',', '""', 'jawab', 'Wisnu', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O']"
30,"['Dia', 'menaruh', 'harap', 'kepada', 'Jokowi', 'untuk', 'bisa', 'menjalankan', 'roda', 'pemerintahan', '.']","['O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O']"
31,"['Federer', 'tampil', 'berduet', 'dengan', 'Stanislas', 'Wawrinka', 'dan', 'kini', 'sudah', 'berada', 'di', 'semifinal', '.']","['B-PERSON', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
32,"['2', '.', 'PT', 'Indofood', 'Sukses', 'Makmur', 'Tbk', '(', 'INDF', ')', 'Efisiensi', 'dalam', 'mengatur', 'biaya', 'produksi', 'akan', 'memberikan', 'hasil', 'yang', 'baik', 'dan', 'jangka', 'panjang', 'bagi', 'INDF', '.']","['O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O']"
33,"['Gol', 'pertama', 'yang', 'dicetak', 'De', 'Bruyne', 'berawal', 'dari', 'kegagalan', 'PSG', 'mempertahankan', 'bola', 'di', 'lini', 'tengah', '.']","['O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O']"
34,"['Gubernur', 'DKI', 'Basuki', 'T', 'Purnama', 'diminta', 'meniru', 'Kepala', 'BIN', 'Sutiyoso', 'saat', 'menjabat', 'Gubernur', 'DKI', 'dan', 'menertibkan', 'Kramat', 'Tunggak', '.']","['O', 'B-LOCATION', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O', 'B-ORGANIZATION', 'B-PERSON', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O']"
35,"['""', 'Saya', 'datang', 'bukan', 'untuk', 'bagi', '-', 'bagi', 'uang', ',', 'karena', 'itu', 'tidak', 'menyelesaikan', 'masalah', ',', '""', 'tegas', 'Mega', 'dalam', 'pidatonya', 'di', 'depan', 'sekitar', '1.000', 'warga', 'Blora', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O']"
36,"['Baru', 'di', 'belakangnya', 'diikuti', 'BlackBerry', 'dengan', 'raihan', '21', '%', 'dibuntuti', 'oleh', 'Samsung', 'dengan', '9', '%', '.']","['O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O']"
37,"['Jika', 'memang', 'ada', ',', 'komunikasi', 'langsung', 'dilakukan', 'dengan', 'Ketum', 'PAN', 'Zulkifli', 'Hasan', 'semata', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'B-PERSON', 'I-PERSON', 'O', 'O']"
38,"['Terkait', 'pertemuan', 'dengan', 'Presiden', 'Jokowi', 'siang', 'ini', ',', 'belum', 'diketahui', 'materi', 'yang', 'akan', 'dibahas', '.']","['O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
39,"['""', 'Hampir', 'seluruh', 'industri', ',', 'dan', 'hampir', 'setiap', 'saya', 'ketemu', 'baik', 'dari', 'pelaku', 'industri', 'yang', 'ada', 'di', 'Karawang', ',', 'Cikampek', ',', 'Purwakarta', ',', 'seluruhnya', 'hampir', 'berbicara', 'adanya', 'pelabuhan', 'yang', 'baru', ',', 'Ini', 'suatu', 'berita', 'gembira', 'buat', 'pelaku', 'industri', 'yang', 'ada', 'di', 'Jawa', 'Barat', ',', '""', 'jelasnya', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O']"
40,"['Sebelumnya', 'Sekjen', 'PKB', 'Abdul', 'Kadir', 'mengaku', 'sudah', 'berkomunikasi', 'dengan', 'Sekjen', 'PDIP', 'Hasto', 'Kristiyanto', 'terkait', 'panasnya', 'hubungan', 'kedua', 'partai', '.']","['O', 'O', 'B-ORGANIZATION', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O']"
41,"['Kalau', 'dari', 'PDIP', 'yang', 'bisa', 'menyalip', 'si', 'Ahok', 'itu', 'ya', 'mau', 'nggak', 'mau', 'memang', 'Ganjar', 'atau', 'Risma', '.']","['O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O']"
42,"['Mesin', 'tersebut', 'diproduksi', 'di', 'pabrik', 'mesin', 'Toyota', 'Motor', 'Manufacturing', 'Indonesia', '(', 'TMMIN', ')', 'Karawang', 'Plant', '3', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O', 'B-ORGANIZATION', 'O', 'B-LOCATION', 'O', 'O', 'O']"
43,"['Meski', 'mengalahkan', 'penjualan', 'iPhone', 'Apple', ',', 'Samsung', 'belum', 'dapat', 'dikatakan', 'sukses', 'memecahkan', 'rekor', 'penjualan', 'handsetnya', 'sendiri', '.']","['O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
44,"['Bila', 'kemudian', 'muncul', 'keluhan', 'adanya', 'kesulitan', ',', 'bisa', 'disampaikan', 'ke', 'kantor', 'Menko', 'Polhukam', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'I-LOCATION', 'O']"
45,"['PDIP', 'ternyata', 'juga', 'sudah', 'punya', 'catatan', 'evaluasi', 'menyeluruh', 'soal', 'kinerja', 'menteri', '.']","['B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
46,"['Untuk', 'diketahui', ',', 'Kompolnas', 'merupakan', 'lembaga', 'non', 'struktural', 'yang', 'dalam', 'menjalankan', 'tugas', 'dan', 'wewenangnya', 'berpedoman', 'pada', 'prinsip', 'tata', 'pemerintahan', '.']","['O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
47,"['Kami', 'menyamakan', 'kedudukan', 'dan', 'kami', 'terlihat', 'bagus', 'di', 'babak', 'kedua', ',', 'kemudian', 'unggul', ',', 'sebelum', 'sebuah', 'kesalahan', 'lain', 'membuat', 'kami', 'kebobolan', 'gol', 'kedua', ',', '""', 'kata', 'Blanc', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O']"
48,"['Namun', 'sejurus', 'kemudian', ',', 'pihak', 'Etihad', 'menyampaikan', 'permintaan', 'maaf', 'dan', 'tengah', 'menyelidiki', 'hal', 'tersebut', '.']","['O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
49,"['Setelah', 'itu', ',', 'Indofood', 'CBP', 'langsung', 'menuju', 'ke', 'Singapura', ',', 'Hongkong', ',', 'London', 'dan', 'AS', '.']","['O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'O']"
50,"['Beda', 'dengan', 'Pemkot', 'Blitar', 'yang', 'mengajukan', 'gugatan', 'keberatan', 'pengambilalihan', 'SMA', '/', 'SMK', 'oleh', 'Pemrov', 'Jatim', ',', 'Pemerintah', 'Kota', 'Surabaya', 'memilih', 'melakukan', 'pendekatan', 'langsung', 'ke', 'Kementerian', 'Pendidikan', 'Nasional', '.']","['O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O']"
51,"['Menerima', 'umpan', 'Serge', 'Aurier', ',', 'Ibrahimovic', 'yang', 'berdiri', 'di', 'tiang', 'jauh', 'di', 'sisi', 'kiri', 'kemudian', 'menanduk', 'bola', '.']","['O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
52,"['Lantas', ',', 'adakah', 'permintaan', 'PDIP', 'ke', 'Presiden', 'Jokowi', 'soal', 'posisi', 'menteri', 'yang', 'layak', 'diganti', '?']","['O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
53,"['Nil', 'Maizar', ',', 'pelatih', 'Semen', 'Padang', 'menanti', 'aksi', 'konkrit', 'pemerintah', 'yang', 'sudah', 'membekukan', 'PSSI', 'demi', 'perbaikan', 'organisasi', 'sepakbola', 'tanah', 'air', 'itu', '.']","['B-PERSON', 'I-PERSON', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
54,"['Sedangkan', 'Pebalap', 'Indonesia', 'Rio', 'Haryanto', 'mampu', 'mencapai', 'garis', 'finis', 'pada', 'urutan', 'ke11', ',', 'setelah', 'start', 'pada', 'posisi', '17', '.']","['O', 'O', 'B-LOCATION', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
55,"['Kepengurusan', 'hasil', 'merger', 'itu', 'pun', 'sudah', 'didaftarkan', 'ke', 'Kemenkum', 'HAM', 'untuk', 'mendapat', 'pengesahan', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'O']"
56,"['Morgan', 'sempat', 'menjauh', 'dari', 'sepakbola', 'selama', '18', 'bulan', 'hingga', 'kemudian', 'bergabung', 'dengan', 'akademi', 'Dunkirk', 'sambil', 'kuliah', 'bisnis', 'di', 'South', 'Notts', 'College', 'untuk', 'menjadi', 'akuntan', '.']","['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'O']"
57,"['Tetapi', 'asa', 'itu', 'musnah', 'tatkala', 'pimpinan', 'Pixar', 'yang', 'sukses', 'membuat', 'film', 'macam', 'Toy', 'Story', 'dan', 'The', 'Incredibles', 'menutup', 'peluang', 'damai', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
58,"['Putri', 'Pangeran', 'William', 'dan', 'Putri', 'Kate', 'tersebut', 'merupakan', 'ahli', 'waris', 'takhta', 'urutan', 'keempat', 'Kerajaan', 'Inggris', '.']","['O', 'O', 'B-PERSON', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O']"
59,"['Antara', 'lain', 'lukisan', 'Ketua', 'Umum', 'PDIP', 'Megawati', 'Soekarnoputri', ',', 'likisan', 'tentang', 'pasar', 'dan', 'kehidupan', 'penduduk', ',', 'juga', 'lukisan', 'bunga', '-', 'bunga', 'nan', 'indah', '.']","['O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
