id,tokens,ner_tags
10,"['Padahal', 'namanya', 'adalah', 'satu', 'satu', 'nama', 'yang', 'disinggung', 'oleh', 'banyak', 'kader', 'PPP', 'untuk', 'diusung', 'sebagai', 'capres', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O']"
11,"['Kedua', 'helikopter', 'tersebut', ',', 'masing', '-', 'masing', 'membawa', 'dua', 'orang', ',', 'adalah', 'helikopter', 'latih', 'yang', 'disebut', 'Squirrel', 'dan', 'digunakan', 'untuk', 'melatih', 'pilot', 'di', 'RAF', ',', 'Angkatan', 'Darat', 'dan', 'Angkatan', 'Laut', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
12,"['Sebagai', 'contoh', ',', 'ketika', 'bertamu', 'ke', 'rumah', 'orang', ',', 'seringkali', 'yang', 'ditanyakan', 'terlebih', 'dulu', 'oleh', 'tuan', 'rumah', 'adalah', '""', 'sudah', 'makan', 'atau', 'belum', '""', 'atau', 'ajakan', '""', 'ayo', 'makan', 'dulu', '""', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
13,"['Di', 'hadapan', 'para', 'ketua', 'dan', 'pengurus', 'PAN', 'kabupaten', 'atau', 'kota', 'se', '-', 'Sulawesi', 'Selatan', ',', 'Zulkifli', 'menyatakan', 'akan', 'memperjuangkan', 'tradisi', 'baru', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'I-LOCATION', 'I-LOCATION', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O']"
14,"['Tugu', 'ini', 'berupa', 'patung', 'Alex', 'dan', 'Frans', 'serta', 'serta', 'bangunan', 'rumah', 'adat', 'Minahasa', 'berbentuk', 'panggung', 'berbahan', 'kayu', '.']","['O', 'O', 'O', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O']"
15,"['""', 'Apapun', 'yang', 'diputuskan', 'oleh', 'Presiden', 'Joko', 'Widodo', 'harus', 'didukung', 'penuh', 'dengan', 'iklas', 'dan', 'bertanggung', 'jawab', 'oleh', 'semua', 'kader', ',', '""', 'ujarnya', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
16,"['""', 'Poin', 'kita', ',', 'Pak', 'Hasto', 'buat', 'pernyataan', 'yang', 'bisa', 'ditengarai', 'merusak', 'instirusi', 'KPK', 'yang', 'sangat', 'kia', 'percaya', '.', 'Sementara', 'ketua', 'KPK', 'bilang', 'itu', 'fitnah', ',', 'supaya', 'nggak', 'ada', 'dusta', 'diantara', 'kita', 'dan', 'supaya', 'rakyat', 'nggak', 'ambil', 'kesimpulan', ',', 'maka', 'komisi', 'tiga', 'memandang', 'penting', 'mengundang', 'hasto', 'supaya', 'menyampaikan', 'ini', '.', 'Walaupun', 'lembaga', 'survei', 'mengatakan', ',', 'DPR', 'masuk', 'dalam', 'lembaga', 'yang', 'palingg', 'korup', ',', '""', 'ujar', 'Benny', 'dalam', 'rapat', ',', 'Jakarta', ',', 'Rabu', '(', '4/2/2015', ')', '.']","['O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'B-TIME', 'I-TIME', 'I-TIME', 'I-TIME', 'I-TIME', 'I-TIME', 'O']"
17,"['Sebelum', 'libur', 'Lebaran', 'ada', 'beberapa', 'pasien', 'saya', 'yang', 'akan', 'berangkat', 'ke', 'Afrika', 'menanyakan', 'kepada', 'saya', 'akan', 'penyakit', 'infeksi', 'virus', 'ebola', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
18,"['""', 'Kita', 'imbau', 'mulai', 'kita', 'biasakan', ',', 'masyarakat', 'yang', 'memiliki', 'kemampuan', 'ekonomi', 'lebih', 'bagus', 'kita', 'dorong', 'untuk', 'menggunakan', 'non', 'PSO', '(', 'BBM', 'non', 'subsidi', ')', ',', 'kita', 'minta', 'kesadaran', 'ini', 'untuk', 'membantu', 'pemerintah', 'dalam', 'rangka', 'menekan', 'subsidi', 'energi', ',', '""', 'kata', 'Direktur', 'Pemasaran', 'dan', 'Niaga', 'Pertamina', 'Hanung', 'Budya', 'jelang', 'Raker', 'dengan', 'Komisi', 'VII', 'di', 'Gedung', 'DPR', '-', 'RI', ',', 'Senin', '(', '25/8/2014', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'I-LOCATION', 'I-LOCATION', 'O', 'B-TIME', 'I-TIME', 'I-TIME', 'I-TIME', 'O']"
19,"['Oleh', 'karena', 'ini', 'memang', 'kita', 'tidak', 'perlu', 'mencemaskan', 'penyebaran', 'virus', 'ebola', 'ini', 'di', 'Indonesia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O']"
20,"['""', 'Hewan', 'ini', 'termasuk', 'unik', ',', '""', 'kata', 'wanita', 'yang', 'bekerja', 'di', 'bagian', 'Pengolahan', 'Hasil', 'Peternakan', 'Dinas', 'Pertanian', 'dan', 'Peternakan', 'Kabupaten', 'Kutai', 'Timur', 'ini', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O']"
21,"['Dari', 'jaringan', 'solid', ',', 'biasanya', 'jaringan', 'dicincang', ',', 'lalu', 'diberi', 'enzim', 'pencerna', 'seperti', 'tripsin', 'atau', 'kolagenase', 'untuk', 'menghilangkan', 'matriks', 'ekstraselular', 'yang', 'mengikat', 'atau', 'menyatukan', 'sel', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22,"['Terdata', 'juga', '42', 'titik', 'konflik', 'sosial', 'dan', 'Indonesia', 'berada', 'pada', 'jalur', 'cincin', 'api', 'yang', 'rawan', 'bencana', 'alam', 'tektonik', 'atau', 'vulkanik', '.']","['O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
23,"['""', 'Seperti', 'di', 'Qatar', ',', 'mereka', 'berani', 'bayar', 'perawat', 'kita', 'hingga', 'Rp40', '-', '50', 'juta', 'perbulan', 'tapi', 'kita', 'perketat', 'juga', 'karena', 'kebutuhan', 'dalam', 'negeri', 'kita', 'juga', 'kurang', ',', '""', 'ujarnya', '.']","['O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
24,"['Di', 'tangan', 'mahasiswa', 'Fakultas', 'kedokteran', 'Hewan', 'Universitas', 'Gajah', 'Mada', ',', 'limbah', 'darah', 'tersebut', 'dapat', 'disulap', 'menjadi', 'obat', 'luka', 'bakar', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
25,"['Selain', 'itu', 'mantan', 'Gubernur', 'DKI', 'Jakarta', 'tersebut', 'mengaku', 'dalam', 'komunikasi', 'dengan', 'tim', 'Jokowi', '-', 'JK', ',', 'dirinya', 'telah', 'menyiapkan', 'sejumlah', 'kriteria', 'untuk', 'mengisi', 'jabatan', 'dalam', 'pemerintahan', 'Jokowi', '-', 'JK', 'dalam', 'lima', 'tahun', 'ke', 'depan', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
26,"['Ruhut', 'melihat', 'justru', 'kinerja', 'Jokowi', 'sebagai', 'Gubernur', 'DKI', 'Jakarta', 'masih', 'berantakan', '.']","['O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
27,"['Ia', 'mengatakan', 'dampak', 'positif', 'kenaikan', 'harga', 'BBM', 'subsidi', 'antara', 'lain', 'konsumsi', 'BBM', 'subsidi', 'akan', 'berkurang', ',', 'anggaran', 'subsidi', 'mengecil', ',', 'sehingga', 'pemerintah', 'punya', 'banyak', 'anggaran', 'untuk', 'membangun', 'infrastruktur', ',', 'atau', 'memberikan', 'pendidikan', 'gratis', ',', 'kesehatan', 'gratis', ',', 'dan', 'lainnya', 'untuk', 'masyarakat', 'miskin', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
28,"['Rodney', 'Lyle', 'Petersen', '(', '30', ')', 'mengaku', 'bersalah', 'di', 'Pengadilan', 'Daerah', 'Victoria', 'atas', '50', 'pencurian', ',', 'kata', 'kantor', 'berita', 'AAP', '.']","['B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'B-QUANTITY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O']"
29,"['Masa', 'inkubasi', 'berlangsung', 'dari', '2', '-', '21', 'hari', '.']","['O', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'O']"
30,"['Namun', ',', 'NASA', 'butuh', 'bantuan', 'banyak', 'kalangan', 'untuk', 'memilah', 'katalog', 'berisi', '1,8', 'juta', 'foto', '.']","['O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'O']"
31,"['Perundingan', 'di', 'Kairo', 'itu', 'bertujuan', 'untuk', 'menjamin', 'tercapainya', 'satu', 'kesepakatan', 'kekal', 'untuk', 'membuka', 'jalan', 'bagi', 'bantuan', 'rekonstruksi', 'masuk', 'ke', 'wilayah', 'Gaza', 'yang', 'berpenduduk', '1,8', 'juta', 'jiwa', ',', 'tempat', 'ribuan', 'rumah', 'hancur', '.']","['O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'O', 'O', 'O', 'O', 'O', 'O']"
32,"['Yoseph', 'Kaburuan', ',', 'pelatih', 'BEI', ',', 'menerangkan', ',', 'banyak', 'masyarakat', 'sering', 'salah', 'persepsi', 'tentang', 'pasar', 'modal', '.']","['B-PERSON', 'I-PERSON', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
33,"['Warsawa', 'di', 'Polandia', 'menjadi', 'kota', 'dengan', 'biaya', 'paling', 'efisien', 'dari', 'semua', 'kota', 'yang', 'diriset', 'dengan', 'total', 'biaya', 'untuk', 'wisata', 'budaya', '�', '70', '.']","['O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'O']"
34,"['Berat', 'total', 'seluruh', 'robot', 'tidak', 'boleh', 'melebihi', '50', 'kilogram', 'dan', 'batas', 'tegangan', 'catudaya', 'tidak', 'melebihi', '24', 'volt', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'O', 'O', 'O', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'O']"
35,"['Setelah', 'menyaksikan', 'langsung', 'limbah', 'darah', 'yang', 'dibuang', ',', 'terbersit', 'ide', 'untuk', 'memanfatkan', 'limbah', 'darah', 'tersebut', 'sekaligus', 'mengurangi', 'pencemaran', 'lingkungan', 'di', 'sekitar', 'RPH', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
36,"['Senada', 'dengan', 'yang', 'dikatakan', 'Erly', ',', 'dokter', 'hewan', 'Cut', 'Meutia', 'mengungkapkan', ',', 'hewan', 'itu', 'termasuk', 'jenis', 'tikus', 'raksasa', 'yang', 'sudah', 'jarang', 'ditemukan', ',', 'bahkan', 'salah', 'satu', 'hewan', 'langka', 'di', 'dunia', '.']","['O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
37,"['Media', 'massa', 'pro', 'pemerintah', 'Suriah', 'pada', 'Selasa', 'mengatakan', 'sikap', 'penting', 'Suriah', 'di', 'kawasan', 'ini', ',', 'yang', 'menegaskan', 'penolakannya', 'untuk', 'terus', 'menerus', 'di', 'bawah', 'tekanan', 'internasional', '.']","['O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'B-TIME', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
38,"['Badai', 'itu', 'bergerak', 'ke', 'arah', 'baratlaut', 'dengan', 'kecepatan', '15', 'kilometer', 'per', 'jam', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'O']"
39,"['Hasil', 'tahun', 'lalu', 'telah', 'diulang', 'untuk', 'mematuhi', 'peraturan', 'pemerintah', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
40,"['Menurut', 'dia', ',', 'hasil', 'Muktamar', 'menyatakan', 'PPP', 'siap', 'untuk', 'mendukung', 'pemerintahan', 'Jokowi', '-', 'JK', 'untuk', 'periode', '2014', '-', '2019', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TIME', 'I-TIME', 'I-TIME', 'O']"
41,"['Hal', 'ini', 'akan', 'menciptakan', 'pengalaman', 'yang', 'unik', 'di', 'dalam', 'bandara', 'bagi', 'para', 'pengunjung', ',', 'sekaligus', 'sebagai', 'upaya', 'Angkasa', 'Pura', 'I', 'dalam', 'meningkatkan', 'pendapatan', 'non', '-', 'aeronautika', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
42,"['Penggunaan', 'Marriot', 'terhadap', 'produk', 'telur', 'ini', 'belum', 'bisa', 'diketahui', ',', 'dan', 'pihak', 'Marriot', 'pun', 'belum', 'bisa', 'dihubungi', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O']"
43,"['Salah', 'satunya', 'sektor', 'wisata', 'bahari', 'sebagai', 'kawasan', 'konservasi', 'perairan', 'dimana', 'tata', 'ruang', 'laut', 'diatur', 'melalui', 'sistem', 'zonasi', ',', '""', 'katanya', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
44,"['Ia', 'mengatakan', 'pihaknya', 'pun', 'sangat', 'mendukung', 'penuh', 'aturan', 'KPU', 'yang', 'menyatakan', 'jika', 'partai', 'politik', 'wajib', 'melaporkan', 'dana', 'kampanye', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
45,"['Tidak', 'ada', 'korban', 'jiwa', 'dalam', 'serangan', 'tadi', 'sekitar', 'pukul', '01.30', 'waktu', 'setempat', '(', '04.30', 'WIB', ')', 'Minggu', ',', 'hari', 'ke-48', 'perang', 'antara', 'Israel', 'dengan', 'gerakan', 'Islam', 'Hamas', 'di', 'dalam', 'dan', 'sekitar', 'Gaza', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TIME', 'I-TIME', 'I-TIME', 'O', 'O', 'B-TIME', 'I-TIME', 'I-TIME', 'I-TIME', 'I-TIME', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O']"
46,"['Firman', 'meyakini', 'ada', 'perbuatan', 'melawan', 'hukum', 'yang', 'dilakukan', 'KPU', '.']","['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O']"
47,"['Ribuan', 'rumah', 'telah', 'hancur', 'dalam', 'konflik', 'itu', '.']","['B-QUANTITY', 'I-QUANTITY', 'O', 'O', 'O', 'O', 'O', 'O']"
48,"['Terkait', 'wacana', 'evaluasi', 'pencapresan', 'Ical', ',', 'JK', 'enggan', 'campur', 'tangan', '.']","['O', 'O', 'O', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'O', 'O', 'O']"
49,"['StatesWest', 'Airlines', ',', 'Phoenix', ',', 'Ariz', '.']","['B-ORGANIZATION', 'I-ORGANIZATION', 'O', 'B-ORGANIZATION', 'O', 'B-ORGANIZATION', 'O']"
50,"['Karena', 'keterbatasan', 'ruang', ',', 'akhirnya', 'lahan', 'parkir', 'pun', '""', 'disulap', '""', 'menjadi', 'ruang', 'kerja', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
51,"['London', 'menjadi', 'kota', 'paling', 'mahal', 'dari', '12', 'kota', 'yang', 'diriset', ',', 'meski', 'ongkos', 'wisata', 'budaya', 'di', 'kota', 'itu', 'turun', '21', '%', 'sejak', '2009', '.']","['B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'O', 'B-TIME', 'O']"
52,"['Pukul', '8', ',', 'Soekarno', 'masih', 'tidur', 'di', 'kediamannya', 'lantaran', 'gejala', 'malaria', '.']","['B-TIME', 'I-TIME', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
53,"['Saat', 'mengunjungi', 'Kairo', ',', 'Wakil', 'Presiden', 'Suriah', 'Faruq', 'El', '-', 'Shara', 'mengatakan', ',', 'mahkamah', 'itu', 'telah', 'diterima', 'oleh', 'semua', 'pihak', 'di', 'Lebanon', 'dan', 'seharusnya', 'tidak', 'dipakai', 'sebagai', 'pedang', 'Damocles', ',', 'bukan', 'pula', 'dipolitisasi', '.']","['O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'B-LOCATION', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
54,"['Ini', ',', 'kata', 'dia', ',', 'untuk', 'memastikan', 'bahwa', 'kebijakan', 'dan', 'program', 'pemerintah', 'berjalan', 'dengan', 'baik', 'dan', 'berfaidah', 'bagi', 'sebanyak', 'mungkin', 'rakyat', 'Indonesia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
